ID_EVENTO,ID_LOTE,TIPO_SIEMBRA,SEM_TRATADAS,MATERIAL_GENETICO,CULT_ANT,DRENAJE,METODO_COSECHA,ALMACENAMIENTO_FINCA,AREA,RDT_AJUSTADO,DIAS_EN_EMERGER,DIAS_EN_EMERGER_A_FLORECER,DIAS_EN_FLORECER_A_COSECHAR,POBLACION_20DIAS_AJT,ALTURA_LOT,ContEnfQui_Antes_Siem,ContEnfQui_Siem_Eme,ContEnfQui_Emer_Flor,ContEnfQui_Flor_Cose,ContMalMec_Antes_Siem,ContMalMec_Siem_Emer,ContMalMec_Emer_Flor,ContMalMec_Flor_Cose,ContMalQui_Antes_Siem,ContMalQui_Siem_Emer,ContMalQui_Emer_Flor,ContMalQui_Flor_Cose,ContPlaQui_Antes_Siem,ContPlaQui_Siem_Emer,ContPlaQui_Emer_Flor,ContPlaQui_Flor_Cose,TotN_Antes_Siem,TotN_Siem_Emer,TotN_Emer_Flor,TotP_Antes_Siem,TotP_Siem_Emer,TotP_Emer_Flor,TotK_Antes_Siem,TotK_Siem_Emer,TotK_Emer_Flor,FerOrg_Antes_Siem,FerOrg_Siem_Emer,FerOrg_Emer_Flor,FerQui_Antes_Siem,FerQui_Siem_Emer,FerQui_Emer_Flor,PENDIENTE_RASTA,TERRENO_CIRCUN_RASTA,POSICION_PERFIL_RASTA,NO_CAPAS_RASTA,PH_RASTA,PEDREG_PERFIL_ROCAS,CAP_ENDURE_RASTA,PROFUND_CAP_ENDURE_RASTA,ESPESOR_CAP_ENDURE_RASTA,MOTEADOS_RASTA,PROFUND_MOTEADOS_RASTA,MOTEADOS_MAS70cm._RASTA,ESTRUCTURA_RASTA,OBSERVA_EROSION_RASTA,OBSERVA_MOHO_RASTA,OBSERVA_COSTRAS_DURAS_RASTA,SITIO_EXPUESTO_SOL_RASTA,OBSERVA_COSTRAS_BLANCAS_RASTA,OBSERVA_COSTAS_NEGRAS_RASTA,REGION_SECA_ARIDA_RASTA,OBSERVA_RAICES_VIVAS_RASTA,PROFUND_RAICES_VIVAS_RASTA,OBSERVA_PLANTAS_PEQUENAS_RASTA,OBSERVA_HOJARASCA_MO_RASTA,SUELO_NEGRO_BLANDO_RASTA,CUCHILLO_PRIMER_HTE_RASTA,CERCA_RIOS_QUEBRADAS_RASTA,RECUBRIMIENTO_VEGETAL__SUELO_RASTA,prof_efectiva,d.interno,drenaje_externo,porc_A,porc_Ar,porc_ArA,porc_ArL,porc_FrL,porc_L,porc_F,porc_ArF,porc_FAr,porc_FA,porc_AF,porc_BLANDO,porc_DURO,porc_EXT_DURO,porc_FRIABLE,porc_FIRME,porc_EXT_FIRME,porc_PLASTICO,porc_MUY_PLASTICO
3324,3043,Mecanizado,SI,DK 234 YGRR,Maiz,SI,Manual,SI,2.4,3767.44186,5.0,47.0,94.0,73000,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0.0,0.0,86.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,2,3.0,PLANO O LLANO,PLANO,3.0,5.5,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,38.0,PLANTAS NORMALES,SI,NO,SI,NO,REGULAR,70.0,BUENO,LENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.43,48.57,0.0,0.0,0.0,0.0,48.57,51.43,0.0,0.0,0.0
3326,3045,Manual,NO,DK 234 YGRR,Maiz,SI,Manual,SI,1.0,3861.627907,5.0,46.0,90.0,72000,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,76.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,2,3.0,PLANO O LLANO,PLANO,3.0,5.0,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,42.0,PLANTAS NORMALES,SI,NO,SI,NO,ESPACIADO,60.0,BUENO,LENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,35.0,0.0,0.0,0.0,0.0,35.0,65.0,0.0,0.0,0.0
3328,3046,Manual,NO,DK 234,Maiz,NO,Manual,NO,3.0,4922.093023,4.0,47.0,85.0,55000,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,2,1.0,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,GRANULAR,NO,NO,POCO MARCADAS,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,16.0,PLANTAS NORMALES,NO,NO,SI,NO,ESPACIADO,23.0,LENTO A MUY LENTO,NINGUNO,0.0,36.67,0.0,0.0,0.0,0.0,0.0,0.0,63.33,0.0,0.0,63.33,36.67,0.0,0.0,0.0,0.0,0.0,0.0
3329,3047,Manual,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,2.0,5720.930233,5.0,48.0,113.0,55000,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0.0,0.0,69.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,3,1.0,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,GRANULAR,NO,NO,POCO MARCADAS,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,16.0,PLANTAS NORMALES,NO,NO,SI,NO,REGULAR,18.0,LENTO A MUY LENTO,NINGUNO,0.0,28.33,0.0,0.0,0.0,0.0,71.67,0.0,0.0,0.0,0.0,71.67,28.33,0.0,0.0,0.0,0.0,0.0,0.0
3330,3048,Manual,NO,DK 234,Maiz,NO,Manual,NO,1.5,5148.837209,5.0,46.0,88.0,55000,12,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,2,1.0,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,SI,13.0,4.0,SI,27.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,23.0,PLANTAS NORMALES,NO,NO,NO,NO,REGULAR,23.0,LENTO A MUY LENTO,NINGUNO,0.0,43.33,0.0,0.0,0.0,0.0,56.67,0.0,0.0,0.0,0.0,56.67,43.33,0.0,0.0,0.0,0.0,0.0,0.0
3331,3049,Mecanizado,NO,DK 234,Maiz,NO,Manual,NO,6.0,4922.093023,4.0,47.0,82.0,55000,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,61.0,0,0.0,15.0,0,0.0,15.0,0,0,0,0,0,2,1.0,PLANO O LLANO,PLANO,2.0,5.5,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,SI,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,POCO MARCADAS,NO HAY,NO,SI,25.0,PLANTAS NORMALES,NO,NO,SI,NO,ESPACIADO,25.0,LENTO A MUY LENTO,NINGUNO,0.0,0.0,0.0,0.0,0.0,0.0,61.67,0.0,38.33,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3332,3050,Mecanizado,NO,Impacto (Syngenta),Maiz,NO,Manual,NO,2.0,5597.674419,4.0,48.0,84.0,55000,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,2,2.0,PLANO O LLANO,PLANO,2.0,5.5,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,GRANULAR,NO,NO,POCO MARCADAS,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,15.0,PLANTAS NORMALES,NO,NO,SI,NO,REGULAR,18.0,LENTO A MUY LENTO,NINGUNO,0.0,71.67,0.0,0.0,0.0,0.0,0.0,0.0,28.33,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3333,3051,Mecanizado,NO,DK7088,Maiz,NO,Manual,NO,6.0,5597.674419,4.0,48.0,85.0,65000,10,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,61.0,0,0.0,15.0,0,0.0,15.0,0,0,0,0,0,2,1.0,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,POCO MARCADAS,NO HAY,NO,SI,22.0,PLANTAS NORMALES,NO,NO,SI,NO,REGULAR,22.0,LENTO A MUY LENTO,NINGUNO,0.0,28.33,0.0,0.0,0.0,0.0,0.0,0.0,71.67,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3334,3052,Mecanizado,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,2.0,5404.651163,4.0,48.0,81.0,55000,10,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0.0,0.0,61.0,0,0.0,15.0,0,0.0,15.0,0,0,0,0,0,2,2.0,PLANO O LLANO,PLANO,2.0,5.5,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,GRANULAR,NO,NO,POCO MARCADAS,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,22.0,PLANTAS NORMALES,NO,NO,SI,NO,ESPACIADO,22.0,LENTO A MUY LENTO,NINGUNO,0.0,0.0,0.0,0.0,0.0,0.0,68.33,0.0,31.67,0.0,0.0,68.33,31.67,0.0,0.0,0.0,0.0,0.0,0.0
3335,3053,Manual,NO,Impacto (Syngenta),Maiz,NO,Manual,NO,1.5,5053.488372,4.0,47.0,85.0,55000,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0.0,0.0,61.0,0,0.0,15.0,0,0.0,15.0,0,0,0,0,0,2,1.0,PLANO O LLANO,PLANO,2.0,5.5,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,GRANULAR,NO,NO,POCO MARCADAS,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,18.0,PLANTAS NORMALES,NO,NO,SI,NO,REGULAR,23.0,LENTO A MUY LENTO,NINGUNO,0.0,0.0,0.0,0.0,0.0,0.0,63.33,0.0,36.67,0.0,0.0,63.33,36.67,0.0,0.0,0.0,0.0,0.0,0.0
3336,3054,Mecanizado,NO,DK7088,Maiz,NO,Manual,NO,3.0,4922.093023,2.0,49.0,89.0,55000,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0.0,0.0,22.5,0,0.0,22.5,0,0.0,22.5,0,0,0,0,0,1,2.0,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,POCO MARCADAS,NO HAY,NO,NO,-1.0,PLANTAS NORMALES,NO,NO,SI,NO,BUENO,25.0,LENTO A MUY LENTO,NINGUNO,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,40.0,0.0,0.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
3337,3055,Manual,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,2.0,5115.116279,4.0,47.0,85.0,55000,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0.0,0.0,22.5,0,0.0,22.5,0,0.0,22.5,0,0,0,0,0,1,1.0,PLANO O LLANO,PLANO,2.0,5.5,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,GRANULAR,NO,NO,POCO MARCADAS,LA MANANA Y LA TARDE,POCO MARCADAS,NO HAY,NO,SI,16.0,PLANTAS NORMALES,NO,NO,SI,NO,REGULAR,24.0,LENTO A MUY LENTO,NINGUNO,0.0,38.33,0.0,0.0,0.0,0.0,61.67,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
3339,3057,Manual,SI,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,2.0,4958.139535,4.0,48.0,83.0,55000,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0.0,0.0,61.0,0,0.0,15.0,0,0.0,15.0,0,0,0,0,0,2,1.0,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,GRANULAR,NO,NO,POCO MARCADAS,LA MANANA Y LA TARDE,NO HAY,POCO MARCADAS,NO,SI,23.0,PLANTAS NORMALES,NO,NO,SI,NO,ESPACIADO,23.0,LENTO A MUY LENTO,NINGUNO,0.0,25.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3340,3058,Manual,SI,PIONEER 30F35 H,Maiz,NO,Manual,NO,1.5,5597.674419,4.0,46.0,86.0,60000,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,2,1.0,PLANO O LLANO,PLANO,2.0,5.5,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,GRANULAR,NO,NO,POCO MARCADAS,LA MANANA Y LA TARDE,NO HAY,POCO MARCADAS,NO,SI,18.0,PLANTAS NORMALES,NO,NO,SI,NO,ESPACIADO,23.0,LENTO A MUY LENTO,NINGUNO,0.0,36.67,0.0,0.0,0.0,0.0,63.33,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3341,3059,Manual,SI,DK 234,Maiz,NO,Manual,NO,1.0,5308.139535,4.0,47.0,82.0,55000,10,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,69.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,2,1.0,PLANO O LLANO,PLANO,2.0,5.5,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,19.0,PLANTAS NORMALES,NO,NO,SI,NO,ESPACIADO,25.0,LENTO A MUY LENTO,NINGUNO,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
3342,3060,Mecanizado,SI,DK7088,Maiz,NO,Manual,NO,4.0,5530.232558,4.0,47.0,84.0,60000,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0.0,0.0,61.0,0,0.0,15.0,0,0.0,15.0,0,0,0,0,0,2,2.0,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,POCO MARCADAS,NO HAY,NO,NO,-1.0,PLANTAS NORMALES,NO,NO,SI,NO,REGULAR,16.0,LENTO A MUY LENTO,NINGUNO,0.0,25.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3343,3061,Mecanizado,SI,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,2.0,5308.139535,4.0,47.0,83.0,55000,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0.0,0.0,115.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,2,1.0,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,GRANULAR,NO,NO,POCO MARCADAS,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,21.0,PLANTAS NORMALES,NO,NO,SI,NO,REGULAR,32.0,LENTO A MUY LENTO,NINGUNO,0.0,51.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.33,0.0,48.33,51.67,0.0,0.0,0.0,0.0,0.0,0.0
3344,3062,Manual,SI,DK 234,Maiz,NO,Manual,NO,1.0,5434.883721,4.0,47.0,79.0,58000,10,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,61.0,0,0.0,15.0,0,0.0,15.0,0,0,0,0,0,2,1.0,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,POCO MARCADAS,NO HAY,NO,SI,17.0,PLANTAS NORMALES,NO,NO,SI,NO,BUENO,25.0,LENTO A MUY LENTO,NINGUNO,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
3345,3063,Manual,NO,Otro,Maiz,NO,Manual,NO,1.0,2002.325581,4.0,47.0,87.0,30000,45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,23.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,4.0,ONDULADO Y MONTANOSO,LADERA CONVEXA,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,ATERRONADA,NO,NO,POCO MARCADAS,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,13.0,PLANTAS NORMALES,NO,NO,SI,NO,REGULAR,60.0,BUENO,LENTO,0.0,28.33,0.0,0.0,0.0,0.0,0.0,0.0,71.67,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
3346,3064,Manual,NO,Otro,Maiz,NO,Manual,NO,1.0,2123.255814,5.0,44.0,93.0,32000,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,23.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,4.0,ONDULADO Y MONTANOSO,LADERA CONVEXA,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,POCO MARCADAS,NO HAY,NO,SI,17.0,PLANTAS NORMALES,NO,NO,SI,NO,BUENO,17.0,LENTO A MUY LENTO,LENTO,0.0,23.33,0.0,0.0,76.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
3347,3065,Manual,NO,Otro,Maiz,NO,Manual,NO,1.0,2193.023256,4.0,47.0,82.0,32000,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,23.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,3.0,ONDULADO Y MONTANOSO,LADERA CONVEXA,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,ATERRONADA,NO,NO,POCO MARCADAS,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,14.0,PLANTAS NORMALES,NO,NO,SI,NO,BUENO,14.0,LENTO A MUY LENTO,LENTO,0.0,18.33,0.0,0.0,81.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
3348,3066,Manual,SI,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,2.0,5339.534884,4.0,47.0,83.0,60000,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,61.0,0,0.0,15.0,0,0.0,15.0,0,0,0,0,0,2,1.0,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,POCO MARCADAS,NO HAY,NO,SI,23.0,PLANTAS NORMALES,NO,NO,SI,NO,ESPACIADO,23.0,LENTO A MUY LENTO,NINGUNO,0.0,28.33,0.0,0.0,0.0,0.0,71.67,0.0,0.0,0.0,0.0,71.67,28.33,0.0,0.0,0.0,0.0,0.0,0.0
3690,3507,Mecanizado,SI,Status (Syngenta),Maiz,SI,Manual,NO,2.0,6216.27907,5.0,47.0,91.0,62000,13,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,161.0,0,0.0,0.0,0,0.0,90.0,0,0,0,0,0,5,3.0,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,28.0,PLANTAS NORMALES,SI,NO,SI,NO,BUENO,60.0,BUENO,LENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
3698,3516,Mecanizado,SI,P3966 (Pioneer),Algodón,SI,Mecanizada,NO,24.0,6404.651163,5.0,46.0,82.0,74000,14,0,0,1,0,0,0,0,0,0,2,1,0,0,1,1,0,0.0,15.0,92.0,0,15.0,0.0,0,15.0,30.0,0,0,0,0,1,3,4.0,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,20.0,PLANTAS NORMALES,SI,NO,SI,NO,ESPACIADO,60.0,BUENO,LENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,60.0,40.0,0.0,0.0,0.0
3699,3517,Mecanizado,SI,DK 234 YGRR,Algodón,SI,Mecanizada,SI,2.0,6102.325581,6.0,46.0,79.0,72000,14,0,0,1,0,0,0,0,0,0,2,1,0,0,1,1,0,0.0,15.0,92.0,0,15.0,0.0,0,15.0,30.0,0,0,0,0,1,3,4.0,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,21.0,PLANTAS NORMALES,SI,NO,SI,NO,ESPACIADO,60.0,BUENO,LENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,58.33,41.67,0.0,0.0,0.0
3701,3518,Mecanizado,SI,P4082 (Pioneer),Algodón,NO,Mecanizada,NO,1.0,5462.790698,10.0,41.0,84.0,72000,14,0,0,1,0,0,0,0,0,0,2,1,0,0,1,2,0,0.0,15.0,92.0,0,15.0,0.0,0,15.0,30.0,0,0,0,0,1,3,3.0,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,23.0,PLANTAS NORMALES,SI,NO,SI,NO,REGULAR,60.0,BUENO,LENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,61.67,38.33,0.0,0.0,0.0
3713,3540,Mecanizado,SI,DK7088,Algodón,SI,Mecanizada,NO,11.2,6076.744186,4.0,49.0,63.0,62000,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,30.0,0,0,0,0,0,3,1.0,PLANO O LLANO,PLANO,2.0,6.5,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,22.0,PLANTAS NORMALES,NO,NO,SI,NO,REGULAR,60.0,BUENO,NINGUNO,0.0,0.0,0.0,26.67,0.0,73.33,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3732,3559,Manual,SI,ADV 9339 (Syngenta),Maiz,NO,Manual,NO,1.0,4767.44186,4.0,47.0,78.0,62000,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,46.0,0,0.0,0.0,0,0.0,30.0,0,0,0,0,0,2,1.0,PLANO O LLANO,PLANO,2.0,6.5,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,GRANULAR,NO,NO,POCO MARCADAS,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,13.0,PLANTAS NORMALES,NO,NO,SI,SI,REGULAR,16.0,LENTO A MUY LENTO,NINGUNO,0.0,25.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3739,3569,Manual,SI,Impacto (Syngenta),Maiz,SI,Manual,NO,2.0,5462.790698,5.0,46.0,84.0,62000,62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,30.0,0,0,0,0,0,3,4.0,PLANO O LLANO,PLANO,2.0,5.0,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,30.0,PLANTAS NORMALES,SI,NO,SI,SI,BUENO,60.0,BUENO,LENTO,0.0,0.0,53.33,0.0,0.0,0.0,0.0,0.0,46.67,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
3741,3571,Manual,SI,ADV 9339 (Syngenta),Maiz,NO,Manual,NO,4.0,5244.186047,4.0,46.0,82.0,62000,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,2,1.0,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,POCO MARCADAS,NO HAY,NO,SI,12.0,PLANTAS NORMALES,NO,NO,SI,SI,REGULAR,32.0,LENTO A MUY LENTO,NINGUNO,0.0,48.33,0.0,0.0,0.0,0.0,0.0,0.0,51.67,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3744,3582,Mecanizado,NO,Impacto (Syngenta),Maiz,NO,Manual,SI,30.0,6593.023256,5.0,47.0,79.0,74000,60,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,12.0,92.0,0,40.0,0.0,0,0.0,30.0,0,0,0,0,1,3,5.0,PLANO O LLANO,PLANO,2.0,5.0,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,21.0,PLANTAS NORMALES,SI,NO,SI,NO,ESPACIADO,60.0,BUENO,LENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
3751,3586,Mecanizado,SI,Impacto (Syngenta),Maiz,NO,Manual,SI,20.0,6511.627907,5.0,48.0,82.0,74000,60,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0.0,12.0,92.0,0,40.0,0.0,0,0.0,30.0,0,0,0,0,1,3,5.0,PLANO O LLANO,PLANO,2.0,5.0,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,20.0,PLANTAS NORMALES,SI,NO,SI,NO,ESPACIADO,60.0,BUENO,LENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
