ID_LOTE,TIPO_SIEMBRA,SEM_TRATADAS,MATERIAL_GENETICO,CULT_ANT,DRENAJE,METODO_COSECHA,ALMACENAMIENTO_FINCA,DIAS_EN_EMERGER,DIAS_EN_EMERGER_A_FLORECER,DIAS_EN_FLORECER_A_COSECHAR,POBLACION_20DIAS_AJT,ALTURA_LOT,ContEnfQui_Emer_Flor,ContEnfQui_Flor_Cose,ContMalMec_Siem_Emer,ContMalMec_Emer_Flor,ContMalMec_Flor_Cose,ContMalQui_Antes_Siem,ContMalQui_Siem_Emer,ContMalQui_Emer_Flor,ContMalQui_Flor_Cose,ContPlaQui_Antes_Siem,ContPlaQui_Siem_Emer,ContPlaQui_Emer_Flor,ContPlaQui_Flor_Cose,TotN_Antes_Siem,TotN_Siem_Emer,TotN_Emer_Flor,TotP_Antes_Siem,TotP_Siem_Emer,TotP_Emer_Flor,TotK_Antes_Siem,TotK_Siem_Emer,TotK_Emer_Flor,FerOrg_Emer_Flor,FerQui_Antes_Siem,FerQui_Siem_Emer,FerQui_Emer_Flor,PENDIENTE_RASTA,TERRENO_CIRCUN_RASTA,POSICION_PERFIL_RASTA,NO_CAPAS_RASTA,PH_RASTA,PEDREG_PERFIL_ROCAS,CAP_ENDURE_RASTA,PROFUND_CAP_ENDURE_RASTA,ESPESOR_CAP_ENDURE_RASTA,MOTEADOS_RASTA,PROFUND_MOTEADOS_RASTA,MOTEADOS_MAS70cm_RASTA,ESTRUCTURA_RASTA,OBSERVA_EROSION_RASTA,OBSERVA_MOHO_RASTA,OBSERVA_COSTRAS_DURAS_RASTA,SITIO_EXPUESTO_SOL_RASTA,OBSERVA_COSTRAS_BLANCAS_RASTA,OBSERVA_COSTAS_NEGRAS_RASTA,REGION_SECA_ARIDA_RASTA,OBSERVA_RAICES_VIVAS_RASTA,PROFUND_RAICES_VIVAS_RASTA,OBSERVA_PLANTAS_PEQUENAS_RASTA,OBSERVA_HOJARASCA_MO_RASTA,SUELO_NEGRO_BLANDO_RASTA,CUCHILLO_PRIMER_HTE_RASTA,CERCA_RIOS_QUEBRADAS_RASTA,RECUBRIMIENTO_VEGETAL_SUELO_RASTA,prof_efectiva,d_interno,drenaje_externo,Porc_A,Porc_Ar,Porc_ArA,Porc_ArL,Porc_FrL,Porc_L,Porc_F,porc_x,porc_y,Porc_AF,Porc_BLANDO,Porc_DURO,Porc_EXT_DURO,Porc_FRIABLE,Porc_FIRME,Porc_EXT_FIRME,Porc_PLASTICO,Porc_MUY_PLASTICO,Temp_Max_Avg_Veg,Temp_Min_Avg_Veg,Temp_Avg_Veg,Diurnal_Range_Avg_Veg,Sol_Ener_Accu_Veg,Temp_Max_34_Freq_Veg,Rain_Accu_Veg,Rain_10_Freq_Veg,Rhum_Avg_Veg,Temp_Max_Avg_For,Temp_Min_Avg_For,Temp_Avg_For,Diurnal_Range_Avg_For,Sol_Ener_Accu_For,Temp_Max_34_Freq_For,Rain_Accu_For,Rain_10_Freq_For,Rhum_Avg_For,Temp_Max_Avg_Mad,Temp_Min_Avg_Mad,Temp_Avg_Mad,Diurnal_Range_Avg_Mad,Sol_Ener_Accu_Mad,Temp_Max_34_Freq_Mad,Rain_Accu_Mad,Rain_10_Freq_Mad,Rhum_Avg_Mad,RDT_AJUSTADO
4183,Mecanizado,SI,Otro,Algodon,SI,Mecanizada,NO,5,46,79,75000,11,2,0,0,0,0,2,0,1,0,1,0,5,0,115,9,0,0,23,0,30,30,0,0,3,2,0,3,PLANO O LLANO,PLANO,3,5.5,SIN ROCAS,NO,-1,-1,NO,-1,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,14,PLANTAS NORMALES,SI,NO,SI,NO,REGULAR,62,BUENO,LENTO,0,0,0,0,0,0,0,100,0,0,0,0,0,46.77,53.23,0,0,0,33.05,24.14,28.59,8.91,15174.77,0.38,422.8,0.28,80.05,33.27,23.59,28.43,9.68,23796.34,0.22,239,0.16,78.63,31.84,22.34,27.09,9.5,12680.67,0.03,235.1,0.18,80.21,6046.51
3750,Manual,SI,ADV 9339 (Syngenta),Frijol,SI,Manual,NO,4,45,85,65000,6,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,92,0,0,0,0,0,0,0,0,0,2,1,PLANO O LLANO,PLANO,2,6,SIN ROCAS,NO,-1,-1,SI,17,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,POCO MARCADAS,NO,SI,24,PLANTAS NORMALES,NO,NO,SI,SI,ESPACIADO,24,LENTO A MUY LENTO,NINGUNO,0,0,0,0,0,0,73.33,26.67,0,0,100,0,0,0,0,0,0,0,32.84,23.95,28.39,8.89,16226.42,0.25,263.9,0.2,84.48,32.74,23.37,28.05,9.37,23985.17,0.21,289.1,0.17,83.35,31.78,23.12,27.45,8.66,14822.36,0,48.3,0,82.94,5244.19
1952,Mecanizado,NO,P4082 (Pioneer),Algodon,SI,Manual,SI,5,45,80,72000,16,1,0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,60,0,0,0,2,5,PLANO O LLANO,PLANO,2,6,SIN ROCAS,NO,-1,-1,SI,59,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,39,PLANTAS NORMALES,SI,NO,SI,SI,ESPACIADO,59,BUENO,LENTO,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,34.63,25.05,29.84,9.59,15520.22,0.57,98.2,0.05,77.57,33.57,24.21,28.89,9.36,22346.75,0.38,336.5,0.22,81.3,33.39,24.61,29,8.78,12468.88,0.45,55.8,0.03,82.24,4897.67
2477,Manual,NO,P4082 (Pioneer),Algodon,SI,Manual,SI,5,47,66,71000,13,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,80.5,0,0,0,0,0,30,0,0,0,3,5,PLANO O LLANO,PLANO,2,5.5,SIN ROCAS,NO,-1,-1,NO,-1,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,23,PLANTAS NORMALES,NO,NO,SI,NO,ESPACIADO,60,BUENO,LENTO,0,0,0,0,0,0,0,100,0,0,0,0,0,55,45,0,0,0,33.83,24.73,29.28,9.1,15505.82,0.42,118.3,0.08,79.27,33.99,24.42,29.2,9.57,22471.86,0.48,306.2,0.19,80.25,33.5,24.43,28.96,9.07,8008.66,0.33,43.4,0.1,81.81,4651.16
2320,Mecanizado,SI,PIONEER 30F35 HRR,Algodon,NO,Manual,NO,3,48,85,60000,8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,46,0,0,0,0,0,0,0,0,0,1,1,PLANO O LLANO,PLANO,2,5.5,SIN ROCAS,NO,-1,-1,SI,22,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,20,PLANTAS NORMALES,NO,NO,SI,NO,BUENO,22,LENTO A MUY LENTO,NINGUNO,0,0,0,0,0,0,71.67,28.33,0,0,100,0,0,0,0,0,0,0,33.31,24.36,28.83,8.95,15132.61,0.35,181.1,0.12,80.44,34.32,24.54,29.43,9.77,22715.79,0.53,272.6,0.16,79.46,33.35,24.58,28.97,8.76,14681.32,0.38,119.9,0.13,82.46,4709.3
2920,Manual,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,4,48,80,62000,4,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,92,0,0,0,0,0,0,0,0,0,2,1,PLANO O LLANO,PLANO,2,6,SIN ROCAS,NO,-1,-1,SI,20,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,POCO MARCADAS,NO HAY,NO,SI,20,PLANTAS NORMALES,NO,NO,SI,NO,REGULAR,20,LENTO A MUY LENTO,NINGUNO,0,31.67,0,0,0,0,68.33,0,0,0,68.33,31.67,0,0,0,0,0,0,31.89,24.77,28.33,7.12,14057.88,0.02,161,0.15,89.03,33.23,25.23,29.23,8.01,21941.39,0.19,163.8,0.07,84.16,32.53,24.9,28.71,7.62,13378.16,0.11,15.1,0.03,82.34,4922.09
4086,Mecanizado,SI,DK 234,Algodon,NO,Manual,NO,4,44,87,65000,10,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,92,0,0,0,0,0,0,0,0,0,2,1,PLANO O LLANO,PLANO,2,5,SIN ROCAS,NO,-1,-1,SI,33,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,POCO MARCADAS,NO HAY,NO,SI,20,PLANTAS NORMALES,NO,NO,SI,SI,ESPACIADO,33,LENTO A MUY LENTO,NINGUNO,0,0,0,0,0,0,0,53.33,46.67,0,100,0,0,0,0,0,0,0,33.13,24.19,28.66,8.94,15355.27,0.38,426.4,0.28,79.97,33.36,23.72,28.54,9.63,23476.86,0.26,214.1,0.14,78.52,32,22.41,27.21,9.58,14875.42,0.05,260,0.18,80.1,5839.53
2216,Mecanizado,NO,PAC 105,Algodon,NO,Manual,NO,4,47,81,62000,6,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,115,0,0,0,0,0,0,0,0,0,2,1,PLANO O LLANO,PLANO,2,6,SIN ROCAS,NO,-1,-1,NO,-1,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,23,POCO AFECTADAS,NO,NO,SI,NO,BUENO,60,BUENO,NINGUNO,0,0,31.67,0,0,0,68.33,0,0,0,100,0,0,0,0,0,0,0,34.51,24.98,29.74,9.53,15623.6,0.55,98.2,0.05,77.74,33.62,24.27,28.95,9.35,22322.2,0.4,322.7,0.21,81.13,33.43,24.58,29.01,8.85,13258.12,0.46,69.6,0.06,82.09,3623.26
3040,Manual,NO,P3966 (Pioneer),Maiz,SI,Manual,SI,5,47,86,71000,6,0,0,0,0,0,1,0,1,0,1,0,2,0,0,0,46,0,0,0,0,0,0,0,0,0,1,3,PLANO O LLANO,PLANO,3,5,SIN ROCAS,NO,-1,-1,NO,-1,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,39,PLANTAS NORMALES,SI,NO,SI,NO,REGULAR,70,BUENO,LENTO,0,0,0,0,0,0,0,50,50,0,0,0,0,50,50,0,0,0,32.62,23.99,28.3,8.63,14410.85,0.15,268.6,0.18,82.55,33.81,24.55,29.18,9.26,22604.95,0.53,109.7,0.05,79.79,34.89,23.86,29.38,11.03,18349.13,0.88,0,0,73.17,3673.26
2693,Manual,SI,Otro,Algodon,SI,Manual,SI,6,53,84,60000,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,276,0,0,0,0,0,60,0,0,0,4,1,PLANO O LLANO,PLANO,1,5,SIN ROCAS,SI,26,7,NO,-1,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,23,POCO AFECTADAS,NO,NO,NO,NO,ESPACIADO,26,BUENO,NINGUNO,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,33.32,24.36,28.84,8.96,14658.39,0.4,198.3,0.15,80.7,34.56,24.82,29.69,9.74,22774.85,0.6,227.2,0.12,78.69,33.47,24.41,28.94,9.05,17480.09,0.37,135.3,0.13,81.92,4172.09
1925,Mecanizado,NO,P4082 (Pioneer),Pastos,SI,Mecanizada,NO,3,51,64,75000,13,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,92,0,0,0,0,45,0,0,0,1,2,3.5,PLANO O LLANO,PLANO,2,5.5,SIN ROCAS,NO,-1,-1,NO,-1,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,43,MUY AFECTADAS,SI,NO,SI,SI,MUY BUENO,60,BUENO,LENTO,0,0,0,0,63.33,0,0,36.67,0,0,0,0,0,63.33,36.67,0,0,0,33.36,24.43,28.9,8.93,15294.89,0.35,145.1,0.1,80.39,34.24,24.49,29.37,9.76,22731.08,0.52,272.6,0.16,79.59,33.07,24.46,28.76,8.61,7733.97,0.24,77.2,0.19,82.43,4595.35
3724,Mecanizado,SI,ADV 9339 (Syngenta),Algodon,NO,Manual,NO,4,49,77,65000,6,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,92,0,0,0,0,0,0,0,0,0,2,1,PLANO O LLANO,PLANO,2,6,SIN ROCAS,NO,-1,-1,SI,18,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,POCO MARCADAS,NO HAY,NO,SI,18,PLANTAS NORMALES,NO,NO,SI,SI,ESPACIADO,18,LENTO A MUY LENTO,NINGUNO,0,28.33,0,0,0,0,0,71.67,0,0,100,0,0,0,0,0,0,0,32.84,23.88,28.36,8.96,16278.39,0.25,266.6,0.2,84.38,32.65,23.32,27.99,9.33,23852.62,0.21,293.9,0.17,83.33,31.8,23.12,27.46,8.68,13330.5,0,40.8,0,82.9,5816.28
3046,Manual,NO,DK 234,Maiz,NO,Manual,NO,4,47,85,55000,13,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,92,0,0,0,0,0,0,0,0,0,2,1,PLANO O LLANO,PLANO,2,6,SIN ROCAS,NO,-1,-1,SI,23,NO,GRANULAR,NO,NO,POCO MARCADAS,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,16,PLANTAS NORMALES,NO,NO,SI,NO,ESPACIADO,23,LENTO A MUY LENTO,NINGUNO,0,36.67,0,0,0,0,0,63.33,0,0,63.33,36.67,0,0,0,0,0,0,32.9,24.04,28.47,8.86,14848.21,0.22,270.2,0.18,81.97,33.51,24.49,29,9.02,22236.9,0.47,128.6,0.07,80.67,34.67,23.77,29.22,10.9,17366.42,0.82,0.7,0,73.46,4922.09
3035,Manual,NO,Otro,Maiz,SI,Manual,SI,5,46,87,71000,4,0,0,0,0,0,1,0,1,0,1,0,3,0,0,0,69,0,0,0,0,0,0,0,0,0,2,4,PLANO O LLANO,PLANO,2,5.5,SIN ROCAS,NO,-1,-1,NO,-1,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,42,PLANTAS NORMALES,SI,NO,SI,NO,REGULAR,70,BUENO,LENTO,0,0,0,0,0,0,0,100,0,0,0,0,0,45.71,54.29,0,0,0,32.9,24.04,28.47,8.86,14848.21,0.22,270.2,0.18,81.97,33.51,24.49,29,9.02,22236.9,0.47,128.6,0.07,80.67,34.77,23.8,29.29,10.97,18236.05,0.83,0.7,0,73.49,3296.51
4284,Mecanizado,SI,Otro,Maiz,NO,Manual,SI,5,46,80,73000,5,0,0,0,0,0,1,0,1,0,1,0,2,0,0,0,92,0,0,0,0,0,0,0,0,0,2,3,PLANO O LLANO,PLANO,3,5.5,SIN ROCAS,NO,-1,-1,SI,27,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,40,PLANTAS NORMALES,NO,SI,NO,SI,BUENO,40,LENTO A MUY LENTO,LENTO,0,0,0,0,0,0,0,58.33,41.67,0,0,0,0,41.67,58.33,0,0,0,33.07,24.52,28.8,8.55,15082.03,0.4,412.1,0.25,80.78,33.24,23.88,28.56,9.35,22662.63,0.28,221.8,0.14,78.8,32.78,22.86,27.82,9.92,14122.34,0.09,179.4,0.21,79.11,5462.79
2909,Mecanizado,SI,P3966 (Pioneer),Maiz,SI,Mecanizada,NO,5,46,95,73000,6,0,0,0,0,0,0,2,1,0,0,1,2,0,0,0,80,0,0,0,0,0,0,0,0,0,2,4,PLANO O LLANO,PLANO,3,6,SIN ROCAS,NO,-1,-1,SI,20,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,23,PLANTAS NORMALES,SI,NO,SI,SI,ESPACIADO,23,LENTO A MUY LENTO,LENTO,0,0,0,0,0,0,0,100,0,0,50,50,0,0,0,0,0,0,32.62,23.99,28.3,8.63,14410.85,0.15,268.6,0.18,82.55,33.81,24.55,29.18,9.26,22604.95,0.53,109.7,0.05,79.79,34.99,24.01,29.5,10.99,21864.94,0.88,0,0,73.1,5180.23
2005,Mecanizado,SI,DK 234,Algodon,SI,Manual,SI,5,47,79,73000,17,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,69,0,0,0,0,0,30,0,0,0,3,5,PLANO O LLANO,PLANO,2,5.5,SIN ROCAS,NO,-1,-1,NO,-1,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,24,PLANTAS NORMALES,NO,NO,SI,NO,ESPACIADO,60,BUENO,LENTO,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,33.83,24.73,29.28,9.1,15505.82,0.42,118.3,0.08,79.27,33.99,24.42,29.2,9.57,22471.86,0.48,306.2,0.19,80.25,33.38,24.54,28.96,8.84,12791.64,0.38,64.9,0.06,82.41,4709.3
3754,Mecanizado,SI,P3966 (Pioneer),Algodon,NO,Mecanizada,NO,4,47,91,62000,4,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,46,0,0,0,0,0,0,0,0,0,1,1,PLANO O LLANO,PLANO,2,6,SIN ROCAS,NO,-1,-1,SI,27,NO,GRANULAR,NO,NO,POCO MARCADAS,LA MANIANA Y LA TARDE,NO HAY,POCO MARCADAS,NO,SI,26,PLANTAS NORMALES,NO,NO,SI,SI,REGULAR,27,LENTO A MUY LENTO,NINGUNO,0,43.33,0,0,0,0,0,56.67,0,0,100,0,0,0,0,0,0,0,32.76,23.64,28.2,9.12,16424.63,0.22,330.8,0.22,84.16,32.56,23.17,27.86,9.38,23957.29,0.16,174.9,0.12,83.15,31.75,23.54,27.64,8.21,17628.46,0,163.4,0.09,83.23,5434.88
3701,Mecanizado,SI,Otro,Algodon,SI,Manual,SI,5,46,80,70000,13,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,115,0,0,0,0,0,30,0,0,0,3,4,PLANO O LLANO,PLANO,2,6,SIN ROCAS,NO,-1,-1,NO,-1,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,18,PLANTAS NORMALES,SI,NO,SI,NO,BUENO,60,BUENO,LENTO,0,0,0,0,0,0,0,100,0,0,0,0,0,58.33,41.67,0,0,0,33.31,24.45,28.88,8.86,15301.82,0.42,412.8,0.28,80.03,33.29,23.77,28.53,9.53,23027.95,0.28,237.7,0.14,78.82,32.46,22.68,27.57,9.79,13875.07,0.06,163,0.18,79.36,6027.91
2936,Manual,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,4,46,83,60000,8,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,92,0,0,0,0,0,0,0,0,0,2,2,PLANO O LLANO,PLANO,2,5.5,SIN ROCAS,NO,-1,-1,SI,17,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,20,PLANTAS NORMALES,NO,NO,SI,NO,BUENO,20,LENTO A MUY LENTO,NINGUNO,0,26.67,0,0,0,0,73.33,0,0,0,73.33,26.67,0,0,0,0,0,0,32.05,24.93,28.5,7.12,14802.14,0.02,212.2,0.2,89.01,32.94,25.09,29.02,7.85,21173.19,0.16,105.6,0.09,85.57,32.68,24.9,28.79,7.78,14071.68,0.08,100,0.03,82.29,5018.6
3039,Mecanizado,SI,DK 234 YGRR,Maiz,SI,Manual,SI,5,47,90,73000,5,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,74.5,0,0,0,0,0,0,0,0,0,2,4,PLANO O LLANO,PLANO,3,5.5,SIN ROCAS,NO,-1,-1,SI,23,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,36,PLANTAS NORMALES,SI,NO,SI,NO,REGULAR,36,LENTO A MUY LENTO,LENTO,0,0,0,0,0,0,0,50,50,0,0,0,0,50,50,0,0,0,32.59,24.02,28.31,8.57,14390.09,0.15,249,0.15,82.55,33.71,24.49,29.1,9.22,22609.97,0.5,129.3,0.07,79.98,34.92,23.88,29.4,11.04,20066.37,0.89,0,0,73.24,3720.93
4148,Mecanizado,SI,Otro,Algodon,SI,Mecanizada,NO,5,46,87,74000,11,2,0,0,0,0,2,0,2,0,0,0,6,0,0,7.5,82.8,0,7.5,0,0,37.5,60,0,0,2,4,3,PLANO O LLANO,PLANO,2,6,SIN ROCAS,NO,-1,-1,SI,45,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,35,PLANTAS NORMALES,SI,NO,SI,NO,BUENO,45,LENTO A MUY LENTO,LENTO,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,33.27,24.47,28.87,8.8,15320.63,0.42,413.8,0.25,80,33.24,23.8,28.52,9.44,22778.46,0.28,239,0.16,78.98,32.28,22.41,27.35,9.86,16592.36,0.05,175.5,0.15,79.47,6046.51
1805,Manual,NO,Otro,Algodon,SI,Manual,NO,5,44,76,69500,8,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,161,0,0,0,0,0,0,0,0,0,3,0.9,PLANO O LLANO,PLANO,4,6,SIN ROCAS,NO,-1,-1,NO,-1,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,25,PLANTAS NORMALES,SI,NO,SI,NO,MUY BUENO,50,BUENO,NINGUNO,0,0,0,0,60,20,0,20,0,0,0,0,0,80,20,0,0,0,34.51,24.98,29.74,9.53,15623.6,0.55,98.2,0.05,77.74,33.62,24.27,28.95,9.35,22322.2,0.4,322.7,0.21,81.13,33.39,24.64,29.01,8.75,10437.35,0.43,48.4,0.04,82.64,3174.42
2611,Mecanizado,SI,DK 234,Algodon,NO,Manual,NO,6,44,81,58000,18,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,101.2,0,0,0,0,0,0,0,0,0,2,2,PLANO O LLANO,PLANO,2,5,SIN ROCAS,SI,15,4,NO,-1,NO,MASIVA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,22,PLANTAS NORMALES,NO,NO,NO,NO,REGULAR,22,BUENO,NINGUNO,0,38.57,0,0,61.43,0,0,0,0,0,0,38.57,0,0,61.43,0,0,0,33.36,24.43,28.9,8.93,15294.89,0.35,145.1,0.1,80.39,34.24,24.49,29.37,9.76,22731.08,0.52,272.6,0.16,79.59,33.27,24.58,28.92,8.69,12694.67,0.35,89.9,0.12,82.44,6273.26
4186,Mecanizado,SI,Otro,Maiz,NO,Mecanizada,NO,4,47,87,74000,14,1,0,0,0,0,0,0,2,0,0,0,6,0,0,15,115,0,15,0,0,15,30,0,0,1,3,3,PLANO O LLANO,PLANO,3,5.5,SIN ROCAS,NO,-1,-1,SI,37,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,31,PLANTAS NORMALES,SI,NO,SI,NO,BUENO,37,LENTO A MUY LENTO,LENTO,0,0,0,0,0,0,0,100,0,0,70.49,29.51,0,0,0,0,0,0,33.28,24.72,29,8.56,14957.99,0.42,347,0.18,80.4,33.14,23.92,28.53,9.22,22419.08,0.26,262.5,0.17,79.1,32.89,22.94,27.91,9.95,17137.74,0.12,208.3,0.2,78.95,6122.09
273,Manual,SI,FNC 3056,Algodon,SI,Manual,NO,5,58,71,58000,14,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,69,0,0,0,0,0,0,0,0,0,2,1,PLANO O LLANO,PLANO,3,6,SIN ROCAS,SI,21,1,SI,23,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,NO,-1,PLANTAS NORMALES,SI,NO,SI,NO,BUENO,21,LENTO A MUY LENTO,NINGUNO,0,0,0,0,0,0,0,47.06,52.94,0,100,0,0,0,0,0,0,0,32.51,24.35,28.43,8.16,14966.78,0.15,168.5,0.08,81.4,32.57,23.76,28.17,8.81,23929.42,0.16,286.9,0.16,80.33,32.18,23.59,27.88,8.59,12926.68,0.03,226,0.24,82.32,4186.05
3682,Mecanizado,SI,ADV 9339 (Syngenta),Algodon,NO,Manual,NO,5,49,82,62000,6,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,92,0,0,0,0,0,0,0,0,0,2,1,PLANO O LLANO,PLANO,2,6,SIN ROCAS,NO,-1,-1,SI,12,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,34,PLANTAS NORMALES,NO,NO,SI,SI,ESPACIADO,34,LENTO A MUY LENTO,NINGUNO,0,30,0,0,0,0,0,0,70,0,100,0,0,0,0,0,0,0,32.76,24.05,28.4,8.71,16089.43,0.22,294.9,0.22,84.6,32.78,23.34,28.06,9.44,23918.1,0.22,284,0.17,83.42,31.8,23.06,27.43,8.74,15741.38,0,53.4,0,82.94,5244.19
2319,Mecanizado,SI,DK 234 YGRR,Algodon,NO,Manual,NO,5,48,82,60000,8,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,115,0,0,0,0,0,30,0,0,0,4,2,PLANO O LLANO,PLANO,2,5.5,SIN ROCAS,NO,-1,-1,SI,22,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,23,PLANTAS NORMALES,NO,NO,SI,NO,ESPACIADO,23,LENTO A MUY LENTO,NINGUNO,0,33.33,66.67,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,33.32,24.31,28.82,9.01,14614.81,0.38,198.3,0.15,80.5,34.41,24.67,29.54,9.74,22731.31,0.55,260.1,0.14,79.23,33.32,24.43,28.88,8.89,14341.1,0.34,102.4,0.13,82.13,4958.14
2172,Manual,NO,DK 234 YGRR,Algodon,SI,Manual,SI,4,61,79,70000,12,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,57.5,0,0,0,0,0,60,0,0,0,2,1,PLANO O LLANO,PLANO,2,5,SIN ROCAS,SI,20,10,NO,-1,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,25,POCO AFECTADAS,NO,NO,SI,NO,REGULAR,25,BUENO,NINGUNO,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,33.28,24.32,28.8,8.96,14773.84,0.38,198.3,0.15,80.55,34.58,24.81,29.69,9.76,22604.08,0.62,232.8,0.12,78.71,33.43,24.44,28.94,8.99,17966.64,0.36,159.7,0.15,82.26,4262.79
4082,Mecanizado,SI,P3966 (Pioneer),Algodon,NO,Manual,SI,4,47,81,65000,7,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,92,0,0,0,0,0,0,0,0,0,2,1,PLANO O LLANO,PLANO,2,6,SIN ROCAS,NO,-1,-1,SI,23,NO,GRANULAR,NO,NO,POCO MARCADAS,LA MANIANA Y LA TARDE,NO HAY,POCO MARCADAS,NO,SI,20,PLANTAS NORMALES,NO,NO,SI,SI,ESPACIADO,23,LENTO A MUY LENTO,NINGUNO,0,36.67,0,0,0,0,0,63.33,0,0,100,0,0,0,0,0,0,0,32.91,23.83,28.37,9.08,16491.43,0.3,337.9,0.22,83.93,32.56,23.24,27.9,9.31,23779.62,0.16,190.2,0.14,83.34,31.82,23.25,27.53,8.57,14159.01,0,58.3,0.03,82.83,6006.98
